time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.23999999999999996,0.0,1.28958617318e-08,9.71636745308,6.28315099545,0.0,0.0,0.0,3.44055739851e-07,-2.37357951238,-0.000330312213418,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.3,0.0,5.4570427861e-08,9.55574965275,6.28312917676,0.0,0.0,0.0,1.16143727382e-06,-2.98170459713,-0.000430393038265,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.36000000000000004,0.0,1.76238197504e-07,9.35834484738,6.28310120249,0.0,0.0,0.0,3.12443707127e-06,-3.60016276083,-0.00053802353648,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.4200000000000001,0.0,4.74111330093e-07,9.12346055355,6.28306661421,0.0,0.0,0.0,7.21431101036e-06,-4.23139523501,-0.000653477884331,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.48000000000000015,0.0,1.11804787621e-06,8.85025238864,6.28302493702,0.0,0.0,0.0,1.49269051579e-05,-4.87803046242,-0.000777030185386,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.5400000000000001,0.0,2.38729716721e-06,8.53771147986,6.28297567961,0.0,0.0,0.0,2.84403752505e-05,-5.54293038808,-0.000908954462139,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.6000000000000002,0.0,4.71750174323e-06,8.18464887018,6.28291833422,0.0,0.0,0.0,5.0824197916e-05,-6.22924456806,-0.00104952464704,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.6600000000000003,0.0,8.76177132095e-06,7.7896763865,6.28285237665,0.0,0.0,0.0,8.63012110533e-05,-6.94047436538,-0.00119901457292,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.7200000000000003,0.0,1.54694553566e-05,7.35118328089,6.28277726628,0.0,0.0,0.0,0.000140578152596,-7.68055013635,-0.00135769796279,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.7800000000000004,0.0,2.61873151222e-05,6.86730775706,6.28269244608,0.0,0.0,0.0,0.000221265282437,-8.45392517406,-0.00152584841899,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.8400000000000004,0.0,4.2789233343e-05,6.33590223408,6.28259734259,0.0,0.0,0.0,0.000338412752492,-9.26569136246,-0.00170373941168,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.9000000000000005,0.0,6.78425414773e-05,5.75449085547,6.28249136597,0.0,0.0,0.0,0.000505201293523,-10.1217231376,-0.00189164426661,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.9600000000000005,0.0,0.000104821697324,5.12021729028,6.28237390998,0.0,0.0,0.0,0.000738838801529,-11.0288586518,-0.00208983615224,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.0200000000000005,0.0,0.000158383710468,4.42978024682,6.28224435198,0.0,0.0,0.0,0.00106173448793,-11.9951302919,-0.00229858806608,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.0800000000000005,0.0,0.000234724838875,3.6793532575,6.28210205298,0.0,0.0,0.0,0.00150305142864,-13.0300613768,-0.00251817282036,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.1400000000000006,0.0,0.000342045344891,2.86448409192,6.2819463576,0.0,0.0,0.0,0.00210078135477,-14.1450526598,-0.00274886302683,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.2000000000000006,0.0,0.000491159544916,1.979967453,6.28177659415,0.0,0.0,0.0,0.00290454996952,-15.3538923302,-0.00299093108089,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.2600000000000007,0.0,0.000696303644898,1.01968216297,6.28159207456,0.0,0.0,0.0,0.00397945935494,-16.6734383704,-0.00324464914483,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
1.3200000000000007,0.0,0.000976216526875,0.0,6.28139209446,0.0,0.0,0.0,0.00541142685132,-18.1245454043,-0.00351028913035,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.06,0.0,2.66039798803e-12,9.98233991402,6.28317975992,0.0,0.0,0.0,2.66310606412e-10,-0.588769878636,-0.000278007040742,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
0.12000000000000001,0.0,4.83616717552e-10,9.92931184245,6.28315728358,0.0,0.0,0.0,2.61437346961e-08,-1.17923511448,-0.000568505474698,0.0,0.0,497.76127727822,498.2295085579253,497.8968615912626,500.1093828841479
